# BUSCO version is: 6.0.0 
# The lineage dataset is: diptera_odb10 (Creation date: 2024-01-08, number of genomes: 56, number of BUSCOs: 3285)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
15910at7147	Complete	3L	16105493	16103483	-	1102.9	575	https://v10-1.orthodb.org/?query=15910at7147	Integrator complex subunit 9
15913at7147	Complete	X	23097695	23101104	+	1177.1	618	https://v10-1.orthodb.org/?query=15913at7147	Suppressor of forked
15924at7147	Complete	3R	19861017	19854448	-	1837.9	1076	https://v10-1.orthodb.org/?query=15924at7147	Protein kinase domain
15942at7147	Complete	3R	4311664	4314241	+	1172.1	599	https://v10-1.orthodb.org/?query=15942at7147	Helicase, C-terminal
15947at7147	Complete	2L	8366310	8369317	+	1088.6	539	https://v10-1.orthodb.org/?query=15947at7147	Armadillo-type fold
15985at7147	Complete	2R	17444452	17432575	-	995.5	607	https://v10-1.orthodb.org/?query=15985at7147	Protein-tyrosine phosphatase, active site
16001at7147	Complete	X	22540097	22536863	-	901.2	459	https://v10-1.orthodb.org/?query=16001at7147	PPM-type phosphatase domain
16005at7147	Complete	2R	11283725	11281268	-	1039.7	551	https://v10-1.orthodb.org/?query=16005at7147	WD40 repeat
16029at7147	Complete	2L	18943466	18916980	-	1774.6	1205	https://v10-1.orthodb.org/?query=16029at7147	S phase cyclin A-associated protein in the endoplasmic reticulum
16069at7147	Complete	2R	5760312	5758098	-	1143.4	605	https://v10-1.orthodb.org/?query=16069at7147	Peptidase M3A/M3B catalytic domain
16088at7147	Complete	2R	14240029	14243255	+	1147.6	667	https://v10-1.orthodb.org/?query=16088at7147	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
16156at7147	Complete	3R	25265674	25263340	-	1195.3	631	https://v10-1.orthodb.org/?query=16156at7147	Glutaminyl-tRNA synthetase, class Ib, non-specific RNA-binding domain 2
16207at7147	Complete	3R	18355527	18352836	-	881.5	470	https://v10-1.orthodb.org/?query=16207at7147	PDZ domain
16209at7147	Complete	3L	11793129	11790280	-	647.0	562	https://v10-1.orthodb.org/?query=16209at7147	Fas-binding factor 1
16223at7147	Complete	2R	16850529	16853925	+	1185.3	764	https://v10-1.orthodb.org/?query=16223at7147	Copper type II ascorbate-dependent monooxygenase, C-terminal
16269at7147	Complete	3L	21839730	21837491	-	973.5	479	https://v10-1.orthodb.org/?query=16269at7147	Aldehyde dehydrogenase domain
16294at7147	Complete	3R	17539863	17537191	-	665.7	549	https://v10-1.orthodb.org/?query=16294at7147	Nucleolar protein 14
16309at7147	Complete	2R	7971738	7969261	-	1112.8	648	https://v10-1.orthodb.org/?query=16309at7147	Protein kinase domain
16321at7147	Complete	2R	17536464	17538779	+	1239.6	625	https://v10-1.orthodb.org/?query=16321at7147	Eukaryotic translation initiation factor 3 subunit B
16368at7147	Complete	2L	14354997	14352663	-	847.5	461	https://v10-1.orthodb.org/?query=16368at7147	WD40-repeat-containing domain
16385at7147	Complete	3R	15351350	15353465	+	828.8	560	https://v10-1.orthodb.org/?query=16385at7147	Tetratricopeptide repeat
16390at7147	Complete	3R	23157843	23153942	-	764.2	365	https://v10-1.orthodb.org/?query=16390at7147	Zinc finger, CCCH-type
16392at7147	Complete	3R	18309107	18303868	-	1262.2	647	https://v10-1.orthodb.org/?query=16392at7147	Protein kinase domain
16404at7147	Complete	3R	31619287	31621114	+	776.4	396	https://v10-1.orthodb.org/?query=16404at7147	Double-stranded RNA-binding domain
16416at7147	Complete	3R	15219410	15221952	+	1338.5	657	https://v10-1.orthodb.org/?query=16416at7147	Rab-GTPase-TBC domain
16426at7147	Complete	2R	14855511	14857299	+	546.5	408	https://v10-1.orthodb.org/?query=16426at7147	Hermansky-Pudlak syndrome 1 protein
16468at7147	Complete	3L	2262411	2259331	-	1091.6	646	https://v10-1.orthodb.org/?query=16468at7147	Xylosyltransferase
16477at7147	Complete	3L	13994351	13996467	+	889.8	472	https://v10-1.orthodb.org/?query=16477at7147	Cysteine peptidase, cysteine active site
16484at7147	Complete	3R	24252553	24250526	-	880.4	472	https://v10-1.orthodb.org/?query=16484at7147	Phenylalanyl-tRNA synthetase, B3/B4
16499at7147	Complete	3R	14307550	14305053	-	521.4	360	https://v10-1.orthodb.org/?query=16499at7147	Zinc finger C2H2 superfamily
16510at7147	Complete	3L	8417857	8415982	-	719.4	382	https://v10-1.orthodb.org/?query=16510at7147	Kazal domain
16536at7147	Complete	2L	18974776	18977119	+	338.0	295	https://v10-1.orthodb.org/?query=16536at7147	THAP-type zinc finger
16541at7147	Complete	2L	9912476	9909241	-	1076.0	621	https://v10-1.orthodb.org/?query=16541at7147	SNF2-related, N-terminal domain
16573at7147	Complete	3L	8347169	8351385	+	1213.2	724	https://v10-1.orthodb.org/?query=16573at7147	Rab-GTPase-TBC domain
16582at7147	Complete	3L	16128490	16126139	-	955.4	490	https://v10-1.orthodb.org/?query=16582at7147	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
16602at7147	Complete	2R	23954163	23956292	+	558.9	465	https://v10-1.orthodb.org/?query=16602at7147	THO complex, subunit 5
16621at7147	Complete	3L	6967804	6965322	-	965.9	560	https://v10-1.orthodb.org/?query=16621at7147	WD40 repeat
16654at7147	Complete	2L	1240067	1242142	+	773.6	492	https://v10-1.orthodb.org/?query=16654at7147	Carboxylesterase, type B
16700at7147	Complete	2R	23744502	23735577	-	1242.3	665	https://v10-1.orthodb.org/?query=16700at7147	Ribonuclease H superfamily
16704at7147	Complete	2L	11100559	11095690	-	1531.5	1075	https://v10-1.orthodb.org/?query=16704at7147	WD40/YVTN repeat-like-containing domain superfamily
16706at7147	Complete	2R	14870231	14861384	-	858.5	719	https://v10-1.orthodb.org/?query=16706at7147	RNA polymerase II-binding domain
16793at7147	Complete	3R	25473515	25475611	+	750.3	518	https://v10-1.orthodb.org/?query=16793at7147	Sec1-like protein
16806at7147	Complete	3R	5232641	5236031	+	1045.5	777	https://v10-1.orthodb.org/?query=16806at7147	MMS19, C-terminal
16807at7147	Complete	3R	5707183	5715889	+	1477.0	844	https://v10-1.orthodb.org/?query=16807at7147	Rab-GTPase-TBC domain
16820at7147	Complete	3L	7770060	7764215	-	981.9	676	https://v10-1.orthodb.org/?query=16820at7147	PAS domain
16827at7147	Complete	3R	29034662	29036989	+	1279.3	639	https://v10-1.orthodb.org/?query=16827at7147	Cleavage and polyadenylation specificity factor 2, C-terminal
16831at7147	Complete	X	15708974	15706935	-	1126.7	522	https://v10-1.orthodb.org/?query=16831at7147	ABC transporter, conserved site
16833at7147	Complete	2L	2402244	2407695	+	948.4	476	https://v10-1.orthodb.org/?query=16833at7147	Major facilitator superfamily
16851at7147	Complete	3L	167472	173905	+	872.1	540	https://v10-1.orthodb.org/?query=16851at7147	CAS family
16871at7147	Complete	3L	5136471	5138636	+	906.8	537	https://v10-1.orthodb.org/?query=16871at7147	Pentatricopeptide repeat
16900at7147	Complete	3L	7125922	7127885	+	678.8	450	https://v10-1.orthodb.org/?query=16900at7147	Bardet-Biedl syndrome 1, N-terminal
16910at7147	Complete	2R	23809358	23811320	+	1010.3	513	https://v10-1.orthodb.org/?query=16910at7147	WD40 repeat
16912at7147	Complete	X	1349057	1345261	-	651.4	415	https://v10-1.orthodb.org/?query=16912at7147	PAP/25A-associated
16925at7147	Complete	3L	5662154	5659881	-	813.8	586	https://v10-1.orthodb.org/?query=16925at7147	SEPARIN core domain
16926at7147	Complete	X	5323996	5326590	+	1305.6	673	https://v10-1.orthodb.org/?query=16926at7147	MCM domain
16972at7147	Complete	2R	24262210	24264346	+	1213.8	551	https://v10-1.orthodb.org/?query=16972at7147	Sphingomyelin phosphodiesterase
17011at7147	Complete	3L	9703595	9700703	-	711.8	403	https://v10-1.orthodb.org/?query=17011at7147	Domain of unknown function DUF3342
17030at7147	Complete	X	11766380	11768559	+	789.9	390	https://v10-1.orthodb.org/?query=17030at7147	Zona pellucida domain
17064at7147	Complete	X	8022406	8025846	+	801.3	461	https://v10-1.orthodb.org/?query=17064at7147	Copper type II ascorbate-dependent monooxygenase, C-terminal
17067at7147	Complete	3L	8110498	8113169	+	767.6	486	https://v10-1.orthodb.org/?query=17067at7147	TCF25/Rqc1
17094at7147	Complete	X	5978852	5986390	+	1057.7	631	https://v10-1.orthodb.org/?query=17094at7147	PDZ domain
17110at7147	Complete	2R	17568328	17565861	-	1050.0	541	https://v10-1.orthodb.org/?query=17110at7147	Nucleolar GTP-binding protein 2
17130at7147	Complete	2R	14200721	14199002	-	917.1	438	https://v10-1.orthodb.org/?query=17130at7147	Amino acid transporter, transmembrane domain
17155at7147	Complete	3L	1236570	1241479	+	217.5	114	https://v10-1.orthodb.org/?query=17155at7147	Potassium channel domain
17164at7147	Complete	3L	361128	358499	-	1290.8	668	https://v10-1.orthodb.org/?query=17164at7147	SANT/Myb domain
17173at7147	Complete	3R	24874737	24871954	-	891.0	495	https://v10-1.orthodb.org/?query=17173at7147	Dipeptidylpeptidase IV, N-terminal domain
17175at7147	Complete	X	1685746	1676153	-	502.5	308	https://v10-1.orthodb.org/?query=17175at7147	Actin interacting protein 3-like, C-terminal
17176at7147	Complete	3L	4825952	4828710	+	1127.3	603	https://v10-1.orthodb.org/?query=17176at7147	Aminoacyl-tRNA synthetase, class Ia
17191at7147	Complete	X	10768720	10771069	+	903.6	498	https://v10-1.orthodb.org/?query=17191at7147	BTB/POZ domain
17194at7147	Complete	2R	17789746	17792354	+	1218.7	592	https://v10-1.orthodb.org/?query=17194at7147	WD40 repeat
17197at7147	Complete	X	17689963	17673157	-	515.8	471	https://v10-1.orthodb.org/?query=17197at7147	zinc finger CCCH domain-containing protein 13 isoform X1
17199at7147	Complete	3L	5146194	5149752	+	1084.5	736	https://v10-1.orthodb.org/?query=17199at7147	Alanine-tRNA ligase, class IIc
17231at7147	Complete	X	5873256	5871105	-	724.7	468	https://v10-1.orthodb.org/?query=17231at7147	GPI transamidase component Gaa1
17275at7147	Complete	3R	8944985	8943060	-	847.7	469	https://v10-1.orthodb.org/?query=17275at7147	beta-catenin-like protein 1
17280at7147	Complete	3L	14763939	14765700	+	801.3	462	https://v10-1.orthodb.org/?query=17280at7147	Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B
17341at7147	Complete	3R	4363274	4365892	+	959.8	495	https://v10-1.orthodb.org/?query=17341at7147	Sodium/calcium exchanger membrane region
17367at7147	Complete	2R	16148657	16146384	-	966.8	540	https://v10-1.orthodb.org/?query=17367at7147	Glycosyl transferase 64 domain
17374at7147	Complete	2R	18426728	18430278	+	1344.4	880	https://v10-1.orthodb.org/?query=17374at7147	Alkaline phosphatase-like, alpha/beta/alpha
17392at7147	Complete	2R	15513725	15515009	+	615.4	308	https://v10-1.orthodb.org/?query=17392at7147	Polypeptide N-acetylgalactosaminyltransferase
17450at7147	Complete	2L	19131830	19130045	-	985.9	483	https://v10-1.orthodb.org/?query=17450at7147	Aminoacyl-tRNA synthetase, class II
17458at7147	Complete	2L	4971811	4973611	+	634.9	442	https://v10-1.orthodb.org/?query=17458at7147	KIF-1 binding protein
17462at7147	Complete	3R	24032196	24034150	+	733.3	394	https://v10-1.orthodb.org/?query=17462at7147	N6-adenosine-methyltransferase MT-A70-like
17467at7147	Complete	3R	15856937	15854098	-	1331.5	704	https://v10-1.orthodb.org/?query=17467at7147	ABC transporter type 1, transmembrane domain
17523at7147	Complete	X	15162654	15141291	-	1343.6	673	https://v10-1.orthodb.org/?query=17523at7147	C-type lectin-like
17531at7147	Complete	3R	18682439	18684659	+	972.7	484	https://v10-1.orthodb.org/?query=17531at7147	Sodium/solute symporter
17535at7147	Complete	4	631641	634475	+	864.2	419	https://v10-1.orthodb.org/?query=17535at7147	Sodium:neurotransmitter symporter
17576at7147	Complete	3R	16199823	16198213	-	865.5	432	https://v10-1.orthodb.org/?query=17576at7147	Major facilitator,  sugar transporter-like
17605at7147	Complete	3R	9800730	9798477	-	1019.0	554	https://v10-1.orthodb.org/?query=17605at7147	WD40-repeat-containing domain superfamily
17607at7147	Complete	3R	31793618	31791128	-	977.6	519	https://v10-1.orthodb.org/?query=17607at7147	Biotin carboxylase, C-terminal
17616at7147	Complete	3L	7902274	7896744	-	1304.8	768	https://v10-1.orthodb.org/?query=17616at7147	Dbl homology (DH) domain
17657at7147	Complete	2R	19668248	19666270	-	906.1	435	https://v10-1.orthodb.org/?query=17657at7147	Poly(A) polymerase, central domain
17669at7147	Complete	3R	24284728	24288214	+	675.1	413	https://v10-1.orthodb.org/?query=17669at7147	Major facilitator,  sugar transporter-like
17677at7147	Complete	2R	16021933	16024383	+	691.7	482	https://v10-1.orthodb.org/?query=17677at7147	Reeler domain
17682at7147	Complete	3L	8530720	8533102	+	608.1	366	https://v10-1.orthodb.org/?query=17682at7147	Zinc/iron permease
17686at7147	Complete	2R	20981304	20983796	+	1101.9	564	https://v10-1.orthodb.org/?query=17686at7147	WD40/YVTN repeat-like-containing domain superfamily
17694at7147	Complete	3R	11882424	11879782	-	689.8	524	https://v10-1.orthodb.org/?query=17694at7147	Sphingomyelin phosphodiesterase 4
17699at7147	Complete	2R	9848124	9850544	+	826.5	598	https://v10-1.orthodb.org/?query=17699at7147	WD40-repeat-containing domain
17701at7147	Complete	3R	22695026	22697875	+	980.6	574	https://v10-1.orthodb.org/?query=17701at7147	Haem peroxidase domain superfamily, animal type
17711at7147	Complete	3L	6719073	6714972	-	866.7	433	https://v10-1.orthodb.org/?query=17711at7147	Aromatic amino acid hydroxylase
17712at7147	Complete	3R	30030950	30034311	+	587.1	440	https://v10-1.orthodb.org/?query=17712at7147	RGS domain
17764at7147	Complete	2L	5949899	5954998	+	975.8	751	https://v10-1.orthodb.org/?query=17764at7147	Leucine-rich repeat
17781at7147	Complete	X	8105892	8103534	-	1063.6	525	https://v10-1.orthodb.org/?query=17781at7147	Glutamate-cysteine ligase catalytic subunit
17796at7147	Complete	2R	23964884	23966645	+	846.2	422	https://v10-1.orthodb.org/?query=17796at7147	5-aminolevulinate synthase
17802at7147	Complete	X	8121031	8119142	-	670.7	401	https://v10-1.orthodb.org/?query=17802at7147	WD40-repeat-containing domain
17803at7147	Complete	2L	15502197	15503912	+	860.1	427	https://v10-1.orthodb.org/?query=17803at7147	Pyridoxal phosphate-dependent transferase
17815at7147	Complete	2R	17469067	17466422	-	554.1	336	https://v10-1.orthodb.org/?query=17815at7147	PET domain
17819at7147	Complete	3L	19146286	19143868	-	1022.7	515	https://v10-1.orthodb.org/?query=17819at7147	Frizzled domain
17835at7147	Complete	3L	21335319	21337914	+	1164.8	665	https://v10-1.orthodb.org/?query=17835at7147	AARP2CN
17902at7147	Complete	2R	12933738	12931369	-	386.6	287	https://v10-1.orthodb.org/?query=17902at7147	Zinc finger, RING/FYVE/PHD-type
17905at7147	Complete	3R	29745469	29747394	+	1107.4	483	https://v10-1.orthodb.org/?query=17905at7147	Beta-Casp domain
17918at7147	Complete	3L	1774791	1772604	-	1086.6	571	https://v10-1.orthodb.org/?query=17918at7147	Ankyrin repeat-containing domain
17922at7147	Complete	3L	11210206	11206799	-	930.6	577	https://v10-1.orthodb.org/?query=17922at7147	HECT domain
17947at7147	Complete	3L	12145253	12143553	-	940.0	462	https://v10-1.orthodb.org/?query=17947at7147	Eukaryotic translation initiation factor 3 subunit L
17957at7147	Complete	X	11477592	11482852	+	933.5	475	https://v10-1.orthodb.org/?query=17957at7147	Cytochrome P450
17989at7147	Complete	3L	13412941	13416101	+	1081.1	531	https://v10-1.orthodb.org/?query=17989at7147	WD40-repeat-containing domain
18000at7147	Complete	2L	21163678	21166035	+	767.4	508	https://v10-1.orthodb.org/?query=18000at7147	Nucleolar complex protein 2
18017at7147	Complete	2L	2217423	2220407	+	1129.7	704	https://v10-1.orthodb.org/?query=18017at7147	WD40/YVTN repeat-like-containing domain superfamily
18042at7147	Complete	3R	17003075	17007110	+	613.1	477	https://v10-1.orthodb.org/?query=18042at7147	Haem peroxidase domain superfamily, animal type
18097at7147	Complete	3L	21679498	21674741	-	1003.6	858	https://v10-1.orthodb.org/?query=18097at7147	VPS9 domain
18153at7147	Complete	2L	18123604	18128941	+	674.4	397	https://v10-1.orthodb.org/?query=18153at7147	FAS1 domain
18167at7147	Complete	3R	12630714	12632972	+	893.2	629	https://v10-1.orthodb.org/?query=18167at7147	Tetratricopeptide-like helical domain superfamily
18233at7147	Complete	X	11805021	11802615	-	1124.1	537	https://v10-1.orthodb.org/?query=18233at7147	Heat shock protein 70 family
18262at7147	Complete	2R	18171127	18169114	-	1050.1	504	https://v10-1.orthodb.org/?query=18262at7147	Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal
18309at7147	Complete	2R	8913566	8911182	-	912.0	482	https://v10-1.orthodb.org/?query=18309at7147	Glucose-6-phosphate isomerase
18316at7147	Complete	3L	15562935	15561088	-	678.8	441	https://v10-1.orthodb.org/?query=18316at7147	T-cell immunomodulatory protein
18318at7147	Complete	3L	3084807	3088281	+	812.2	431	https://v10-1.orthodb.org/?query=18318at7147	PAN2-PAN3 deadenylation complex subunit PAN3
18331at7147	Complete	3L	7360907	7364028	+	1258.9	611	https://v10-1.orthodb.org/?query=18331at7147	DnaJ domain
18389at7147	Complete	2L	18669524	18667231	-	978.0	597	https://v10-1.orthodb.org/?query=18389at7147	Coiled-coil domain-containing protein 170-like
18393at7147	Complete	2R	23972508	23975337	+	891.9	556	https://v10-1.orthodb.org/?query=18393at7147	Winged helix-like DNA-binding domain superfamily
18465at7147	Complete	3R	27239273	27241100	+	596.2	430	https://v10-1.orthodb.org/?query=18465at7147	DNA polymerase alpha subunit B
18494at7147	Complete	2R	3943067	3900788	-	926.4	496	https://v10-1.orthodb.org/?query=18494at7147	Cyclic nucleotide-binding domain
18514at7147	Complete	3R	18236496	18238291	+	330.4	197	https://v10-1.orthodb.org/?query=18514at7147	Homeobox domain
18521at7147	Complete	2L	8915834	8933081	+	418.5	461	https://v10-1.orthodb.org/?query=18521at7147	serine-rich adhesin for platelets isoform X4
18529at7147	Complete	3R	12698110	12704075	+	1026.5	470	https://v10-1.orthodb.org/?query=18529at7147	EH domain
18544at7147	Complete	3L	4363128	4324059	-	876.3	526	https://v10-1.orthodb.org/?query=18544at7147	SH3 domain
18551at7147	Complete	3R	5860395	5858314	-	888.4	472	https://v10-1.orthodb.org/?query=18551at7147	Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal
18561at7147	Complete	3L	6488760	6491046	+	734.6	487	https://v10-1.orthodb.org/?query=18561at7147	Regulator of MON1-CCZ1 complex, C-terminal
18564at7147	Complete	3L	20784400	20782071	-	1100.2	546	https://v10-1.orthodb.org/?query=18564at7147	WW domain
18587at7147	Complete	X	10010561	10013983	+	977.2	717	https://v10-1.orthodb.org/?query=18587at7147	DNA replication factor Dna2, N-terminal
18642at7147	Complete	3R	10154223	10158294	+	1016.4	507	https://v10-1.orthodb.org/?query=18642at7147	Peptidase M8, leishmanolysin
18686at7147	Complete	2L	21141788	21137506	-	1383.6	806	https://v10-1.orthodb.org/?query=18686at7147	EF-hand domain
18757at7147	Complete	3R	10125219	10122526	-	1093.7	551	https://v10-1.orthodb.org/?query=18757at7147	DOMON domain
18759at7147	Complete	2R	12572137	12575161	+	1049.7	604	https://v10-1.orthodb.org/?query=18759at7147	Chloride channel protein
