# BUSCO version is: 6.0.0 
# The lineage dataset is: diptera_odb10 (Creation date: 2024-01-08, number of genomes: 56, number of BUSCOs: 3285)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
17176at7147	Complete	ptg000001l	4834785	4837543	+	1127.3	603	https://v10-1.orthodb.org/?query=17176at7147	Aminoacyl-tRNA synthetase, class Ia
17191at7147	Complete	ptg000010l	2941428	2943777	+	903.6	498	https://v10-1.orthodb.org/?query=17191at7147	BTB/POZ domain
17194at7147	Complete	ptg000002l	7558659	7556051	-	1218.7	592	https://v10-1.orthodb.org/?query=17194at7147	WD40 repeat
17197at7147	Complete	ptg000010l	9896794	9879987	-	515.8	471	https://v10-1.orthodb.org/?query=17197at7147	zinc finger CCCH domain-containing protein 13 isoform X1
17199at7147	Complete	ptg000001l	5154188	5157746	+	1084.5	736	https://v10-1.orthodb.org/?query=17199at7147	Alanine-tRNA ligase, class IIc
17231at7147	Complete	ptg000014l	1945799	1947950	+	724.7	468	https://v10-1.orthodb.org/?query=17231at7147	GPI transamidase component Gaa1
17275at7147	Complete	ptg000009l	23190621	23192546	+	847.7	469	https://v10-1.orthodb.org/?query=17275at7147	beta-catenin-like protein 1
17280at7147	Complete	ptg000001l	14799503	14801264	+	801.3	462	https://v10-1.orthodb.org/?query=17280at7147	Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B
17341at7147	Complete	ptg000006l	193680	196298	+	959.8	495	https://v10-1.orthodb.org/?query=17341at7147	Sodium/calcium exchanger membrane region
17367at7147	Complete	ptg000002l	9201191	9203464	+	966.8	540	https://v10-1.orthodb.org/?query=17367at7147	Glycosyl transferase 64 domain
17374at7147	Complete	ptg000002l	6922089	6918539	-	1344.4	880	https://v10-1.orthodb.org/?query=17374at7147	Alkaline phosphatase-like, alpha/beta/alpha
17392at7147	Complete	ptg000002l	9836135	9834851	-	615.4	308	https://v10-1.orthodb.org/?query=17392at7147	Polypeptide N-acetylgalactosaminyltransferase
17450at7147	Complete	ptg000003l	19317413	19315628	-	985.9	483	https://v10-1.orthodb.org/?query=17450at7147	Aminoacyl-tRNA synthetase, class II
17458at7147	Complete	ptg000003l	5072471	5074271	+	634.9	442	https://v10-1.orthodb.org/?query=17458at7147	KIF-1 binding protein
17462at7147	Complete	ptg000009l	8072343	8070389	-	733.3	394	https://v10-1.orthodb.org/?query=17462at7147	N6-adenosine-methyltransferase MT-A70-like
17467at7147	Complete	ptg000009l	16271545	16274384	+	1331.5	704	https://v10-1.orthodb.org/?query=17467at7147	ABC transporter type 1, transmembrane domain
17523at7147	Complete	ptg000010l	7362922	7341558	-	1343.6	673	https://v10-1.orthodb.org/?query=17523at7147	C-type lectin-like
17531at7147	Complete	ptg000009l	13433494	13431274	-	972.7	484	https://v10-1.orthodb.org/?query=17531at7147	Sodium/solute symporter
17535at7147	Complete	ptg000029l	167389	164555	-	864.2	419	https://v10-1.orthodb.org/?query=17535at7147	Sodium:neurotransmitter symporter
17576at7147	Complete	ptg000009l	15928657	15930267	+	865.5	432	https://v10-1.orthodb.org/?query=17576at7147	Major facilitator,  sugar transporter-like
17605at7147	Complete	ptg000009l	22334852	22337105	+	1019.0	554	https://v10-1.orthodb.org/?query=17605at7147	WD40-repeat-containing domain superfamily
17607at7147	Complete	ptg000009l	300362	302852	+	977.6	519	https://v10-1.orthodb.org/?query=17607at7147	Biotin carboxylase, C-terminal
17616at7147	Complete	ptg000001l	7928283	7922753	-	1304.8	768	https://v10-1.orthodb.org/?query=17616at7147	Dbl homology (DH) domain
17657at7147	Complete	ptg000002l	5680554	5682532	+	906.1	435	https://v10-1.orthodb.org/?query=17657at7147	Poly(A) polymerase, central domain
17669at7147	Complete	ptg000009l	7812889	7809403	-	675.1	413	https://v10-1.orthodb.org/?query=17669at7147	Major facilitator,  sugar transporter-like
17677at7147	Complete	ptg000002l	9327915	9325465	-	691.7	482	https://v10-1.orthodb.org/?query=17677at7147	Reeler domain
17682at7147	Complete	ptg000001l	8557823	8560205	+	608.1	366	https://v10-1.orthodb.org/?query=17682at7147	Zinc/iron permease
17686at7147	Complete	ptg000002l	4341882	4339390	-	1101.9	564	https://v10-1.orthodb.org/?query=17686at7147	WD40/YVTN repeat-like-containing domain superfamily
17694at7147	Complete	ptg000009l	20252545	20255187	+	689.8	524	https://v10-1.orthodb.org/?query=17694at7147	Sphingomyelin phosphodiesterase 4
17699at7147	Complete	ptg000002l	15534624	15532204	-	826.5	598	https://v10-1.orthodb.org/?query=17699at7147	WD40-repeat-containing domain
17701at7147	Complete	ptg000009l	9409544	9406695	-	980.6	574	https://v10-1.orthodb.org/?query=17701at7147	Haem peroxidase domain superfamily, animal type
17711at7147	Complete	ptg000001l	6737119	6733018	-	866.7	433	https://v10-1.orthodb.org/?query=17711at7147	Aromatic amino acid hydroxylase
17712at7147	Complete	ptg000009l	2065186	2061825	-	587.1	440	https://v10-1.orthodb.org/?query=17712at7147	RGS domain
17764at7147	Complete	ptg000003l	6050574	6055673	+	975.8	751	https://v10-1.orthodb.org/?query=17764at7147	Leucine-rich repeat
17781at7147	Complete	ptg000010l	283051	280693	-	1063.6	525	https://v10-1.orthodb.org/?query=17781at7147	Glutamate-cysteine ligase catalytic subunit
17796at7147	Complete	ptg000002l	1353008	1351247	-	846.2	422	https://v10-1.orthodb.org/?query=17796at7147	5-aminolevulinate synthase
17802at7147	Complete	ptg000010l	298191	296302	-	670.7	401	https://v10-1.orthodb.org/?query=17802at7147	WD40-repeat-containing domain
17803at7147	Complete	ptg000003l	15658415	15660130	+	860.1	427	https://v10-1.orthodb.org/?query=17803at7147	Pyridoxal phosphate-dependent transferase
17815at7147	Complete	ptg000002l	7879340	7881985	+	554.1	336	https://v10-1.orthodb.org/?query=17815at7147	PET domain
17819at7147	Complete	ptg000001l	19194909	19192491	-	1022.7	515	https://v10-1.orthodb.org/?query=17819at7147	Frizzled domain
17835at7147	Complete	ptg000001l	21344478	21347073	+	1164.8	665	https://v10-1.orthodb.org/?query=17835at7147	AARP2CN
17902at7147	Complete	ptg000002l	12430998	12433367	+	386.6	287	https://v10-1.orthodb.org/?query=17902at7147	Zinc finger, RING/FYVE/PHD-type
17905at7147	Complete	ptg000009l	2350669	2348744	-	1107.4	483	https://v10-1.orthodb.org/?query=17905at7147	Beta-Casp domain
17918at7147	Complete	ptg000001l	1770614	1768427	-	1086.6	571	https://v10-1.orthodb.org/?query=17918at7147	Ankyrin repeat-containing domain
17922at7147	Complete	ptg000001l	11235979	11232572	-	930.6	577	https://v10-1.orthodb.org/?query=17922at7147	HECT domain
17947at7147	Complete	ptg000001l	12180764	12179064	-	940.0	462	https://v10-1.orthodb.org/?query=17947at7147	Eukaryotic translation initiation factor 3 subunit L
17957at7147	Complete	ptg000010l	3651155	3656415	+	933.5	475	https://v10-1.orthodb.org/?query=17957at7147	Cytochrome P450
17989at7147	Complete	ptg000001l	13448491	13451651	+	1081.1	531	https://v10-1.orthodb.org/?query=17989at7147	WD40-repeat-containing domain
18000at7147	Complete	ptg000003l	21350782	21353139	+	767.4	508	https://v10-1.orthodb.org/?query=18000at7147	Nucleolar complex protein 2
18017at7147	Complete	ptg000003l	2315658	2318642	+	1129.7	704	https://v10-1.orthodb.org/?query=18017at7147	WD40/YVTN repeat-like-containing domain superfamily
18042at7147	Complete	ptg000009l	15119826	15115791	-	613.1	477	https://v10-1.orthodb.org/?query=18042at7147	Haem peroxidase domain superfamily, animal type
18097at7147	Complete	ptg000001l	21688689	21683932	-	1003.6	858	https://v10-1.orthodb.org/?query=18097at7147	VPS9 domain
18153at7147	Complete	ptg000003l	18306351	18311688	+	674.4	397	https://v10-1.orthodb.org/?query=18153at7147	FAS1 domain
18167at7147	Complete	ptg000009l	19498711	19496453	-	893.2	629	https://v10-1.orthodb.org/?query=18167at7147	Tetratricopeptide-like helical domain superfamily
18233at7147	Complete	ptg000010l	3979534	3977128	-	1124.1	537	https://v10-1.orthodb.org/?query=18233at7147	Heat shock protein 70 family
18262at7147	Complete	ptg000002l	7177700	7179713	+	1050.1	504	https://v10-1.orthodb.org/?query=18262at7147	Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal
18309at7147	Complete	ptg000002l	16474354	16476738	+	912.0	482	https://v10-1.orthodb.org/?query=18309at7147	Glucose-6-phosphate isomerase
18316at7147	Complete	ptg000001l	15600855	15599008	-	678.8	441	https://v10-1.orthodb.org/?query=18316at7147	T-cell immunomodulatory protein
18318at7147	Complete	ptg000001l	3090224	3093698	+	812.2	431	https://v10-1.orthodb.org/?query=18318at7147	PAN2-PAN3 deadenylation complex subunit PAN3
18331at7147	Complete	ptg000001l	7378947	7382068	+	1258.9	611	https://v10-1.orthodb.org/?query=18331at7147	DnaJ domain
18389at7147	Complete	ptg000003l	18855104	18852811	-	978.0	597	https://v10-1.orthodb.org/?query=18389at7147	Coiled-coil domain-containing protein 170-like
18393at7147	Complete	ptg000002l	1345384	1342555	-	891.9	556	https://v10-1.orthodb.org/?query=18393at7147	Winged helix-like DNA-binding domain superfamily
18465at7147	Complete	ptg000009l	4858324	4856497	-	596.2	430	https://v10-1.orthodb.org/?query=18465at7147	DNA polymerase alpha subunit B
18494at7147	Complete	ptg000002l	21489748	21532028	+	926.4	496	https://v10-1.orthodb.org/?query=18494at7147	Cyclic nucleotide-binding domain
18514at7147	Complete	ptg000009l	13886369	13884574	-	330.4	197	https://v10-1.orthodb.org/?query=18514at7147	Homeobox domain
18521at7147	Complete	ptg000003l	9068319	9085566	+	418.5	461	https://v10-1.orthodb.org/?query=18521at7147	serine-rich adhesin for platelets isoform X4
18529at7147	Complete	ptg000009l	19431315	19425350	-	1026.5	470	https://v10-1.orthodb.org/?query=18529at7147	EH domain
18544at7147	Complete	ptg000001l	4373707	4334635	-	876.3	526	https://v10-1.orthodb.org/?query=18544at7147	SH3 domain
18551at7147	Complete	ptg000006l	1690993	1688912	-	888.4	472	https://v10-1.orthodb.org/?query=18551at7147	Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal
18561at7147	Complete	ptg000001l	6506802	6509088	+	734.6	487	https://v10-1.orthodb.org/?query=18561at7147	Regulator of MON1-CCZ1 complex, C-terminal
18564at7147	Complete	ptg000001l	20801615	20799286	-	1100.2	546	https://v10-1.orthodb.org/?query=18564at7147	WW domain
18587at7147	Complete	ptg000010l	2189522	2192944	+	976.5	717	https://v10-1.orthodb.org/?query=18587at7147	DNA replication factor Dna2, N-terminal
18642at7147	Complete	ptg000009l	21980763	21976692	-	1016.4	507	https://v10-1.orthodb.org/?query=18642at7147	Peptidase M8, leishmanolysin
18686at7147	Complete	ptg000003l	21328892	21324610	-	1383.6	806	https://v10-1.orthodb.org/?query=18686at7147	EF-hand domain
18757at7147	Complete	ptg000009l	22009768	22012461	+	1093.7	551	https://v10-1.orthodb.org/?query=18757at7147	DOMON domain
18759at7147	Complete	ptg000002l	12800676	12797652	-	1049.7	604	https://v10-1.orthodb.org/?query=18759at7147	Chloride channel protein
18773at7147	Complete	ptg000003l	10156529	10160246	+	723.9	435	https://v10-1.orthodb.org/?query=18773at7147	6-phosphogluconate dehydrogenase, domain 2
18797at7147	Complete	ptg000001l	5812287	5813648	+	520.7	305	https://v10-1.orthodb.org/?query=18797at7147	Vacuolar protein sorting-associated protein 62
18862at7147	Complete	ptg000009l	16353928	16350935	-	863.5	454	https://v10-1.orthodb.org/?query=18862at7147	Tetratricopeptide-like helical domain superfamily
18875at7147	Complete	ptg000014l	6371810	6373829	+	831.9	475	https://v10-1.orthodb.org/?query=18875at7147	GTP binding domain
18892at7147	Complete	ptg000010l	3540991	3535388	-	893.3	745	https://v10-1.orthodb.org/?query=18892at7147	Protein kinase domain
18914at7147	Complete	ptg000003l	2479646	2481239	+	675.6	394	https://v10-1.orthodb.org/?query=18914at7147	Glycosyltransferase 61
18967at7147	Complete	ptg000009l	17869535	17877916	+	789.1	440	https://v10-1.orthodb.org/?query=18967at7147	Methionyl-tRNA synthetase
18970at7147	Complete	ptg000002l	14503114	14505226	+	977.6	560	https://v10-1.orthodb.org/?query=18970at7147	TFIID subunit TAF5, NTD2 domain
19016at7147	Complete	ptg000002l	6211764	6213926	+	793.8	437	https://v10-1.orthodb.org/?query=19016at7147	Ankyrin repeat-containing domain
19060at7147	Complete	ptg000003l	4544575	4546307	+	986.3	467	https://v10-1.orthodb.org/?query=19060at7147	Radical SAM
19095at7147	Complete	ptg000003l	3519830	3503847	-	1023.2	496	https://v10-1.orthodb.org/?query=19095at7147	Polypeptide N-acetylgalactosaminyltransferase
19232at7147	Complete	ptg000002l	18751972	18754183	+	899.7	536	https://v10-1.orthodb.org/?query=19232at7147	Histidine kinase/HSP90-like ATPase
19240at7147	Complete	ptg000001l	8327215	8329309	+	666.9	594	https://v10-1.orthodb.org/?query=19240at7147	Thioredoxin-like superfamily
19243at7147	Complete	ptg000003l	11259562	11262930	+	1152.6	660	https://v10-1.orthodb.org/?query=19243at7147	C2 domain
19298at7147	Complete	ptg000003l	12975569	12972956	-	900.3	530	https://v10-1.orthodb.org/?query=19298at7147	Leucine-rich repeat
19314at7147	Complete	ptg000002l	20670498	20661821	-	793.6	494	https://v10-1.orthodb.org/?query=19314at7147	Rho GTPase activation protein
19350at7147	Complete	ptg000002l	7190532	7188660	-	628.9	418	https://v10-1.orthodb.org/?query=19350at7147	GTP binding domain
19377at7147	Complete	ptg000010l	8474140	8476230	+	889.1	502	https://v10-1.orthodb.org/?query=19377at7147	Short-chain dehydrogenase/reductase, conserved site
19391at7147	Complete	ptg000014l	2107487	2116292	+	1386.7	767	https://v10-1.orthodb.org/?query=19391at7147	Glycoside hydrolase family 31
19401at7147	Complete	ptg000014l	6758614	6760547	+	908.8	436	https://v10-1.orthodb.org/?query=19401at7147	Glycosyltransferase family 92
19449at7147	Complete	ptg000010l	10900523	10897453	-	901.7	448	https://v10-1.orthodb.org/?query=19449at7147	Cytochrome P450
19459at7147	Complete	ptg000003l	12255296	12253750	-	1034.6	461	https://v10-1.orthodb.org/?query=19459at7147	Ankyrin repeat-containing domain
19475at7147	Complete	ptg000009l	6479129	6477089	-	479.4	384	https://v10-1.orthodb.org/?query=19475at7147	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
19505at7147	Complete	ptg000009l	13126612	13128392	+	896.6	432	https://v10-1.orthodb.org/?query=19505at7147	WD40 repeat
19517at7147	Complete	ptg000009l	15528729	15530996	+	622.4	397	https://v10-1.orthodb.org/?query=19517at7147	CD36 family
19518at7147	Complete	ptg000003l	12850203	12852751	+	636.2	324	https://v10-1.orthodb.org/?query=19518at7147	PDZ domain
19550at7147	Complete	ptg000009l	19444905	19446035	+	583.5	323	https://v10-1.orthodb.org/?query=19550at7147	Major facilitator superfamily
19562at7147	Complete	ptg000010l	10596237	10598567	+	624.7	451	https://v10-1.orthodb.org/?query=19562at7147	Transferrin
19567at7147	Missing
19571at7147	Complete	ptg000014l	2101834	2103571	+	760.2	373	https://v10-1.orthodb.org/?query=19571at7147	PDZ domain
19575at7147	Complete	ptg000009l	11247504	11255588	+	975.9	665	https://v10-1.orthodb.org/?query=19575at7147	Ionotropic glutamate receptor
19591at7147	Complete	ptg000003l	1275755	1277574	+	741.5	461	https://v10-1.orthodb.org/?query=19591at7147	von Willebrand factor A-like domain superfamily
19601at7147	Complete	ptg000010l	4770697	4768510	-	1090.6	556	https://v10-1.orthodb.org/?query=19601at7147	ABC transporter type 1, transmembrane domain
19617at7147	Complete	ptg000002l	13197906	13195513	-	985.6	480	https://v10-1.orthodb.org/?query=19617at7147	GroEL-like apical domain superfamily
19641at7147	Complete	ptg000002l	15481606	15483551	+	741.5	426	https://v10-1.orthodb.org/?query=19641at7147	Fatty acyl-CoA reductase
19666at7147	Complete	ptg000009l	19158609	19161234	+	500.6	430	https://v10-1.orthodb.org/?query=19666at7147	EB domain
19706at7147	Complete	ptg000014l	3901005	3904044	+	1144.7	641	https://v10-1.orthodb.org/?query=19706at7147	Cas1p 10 TM acyl transferase domain
19741at7147	Complete	ptg000010l	4105749	4101987	-	851.5	566	https://v10-1.orthodb.org/?query=19741at7147	PDZ domain
19745at7147	Complete	ptg000010l	11066611	11068268	+	835.2	416	https://v10-1.orthodb.org/?query=19745at7147	Zinc finger, RING/FYVE/PHD-type
19765at7147	Complete	ptg000010l	761026	765524	+	901.6	487	https://v10-1.orthodb.org/?query=19765at7147	Nucleoside phosphorylase superfamily
19831at7147	Complete	ptg000003l	5624491	5622046	-	1245.3	610	https://v10-1.orthodb.org/?query=19831at7147	Vps52
19855at7147	Complete	ptg000009l	9613248	9615274	+	985.7	486	https://v10-1.orthodb.org/?query=19855at7147	GroEL-like apical domain superfamily
19859at7147	Complete	ptg000010l	7986474	7988309	+	646.8	435	https://v10-1.orthodb.org/?query=19859at7147	Ribosomal protein L37/S30
19899at7147	Complete	ptg000003l	12582072	12583896	+	940.0	487	https://v10-1.orthodb.org/?query=19899at7147	tRNA (guanine(26)-N(2))-dimethyltransferase
19915at7147	Complete	ptg000003l	1281001	1278461	-	827.2	568	https://v10-1.orthodb.org/?query=19915at7147	WD40-repeat-containing domain
19929at7147	Complete	ptg000001l	12777374	12780395	+	747.8	369	https://v10-1.orthodb.org/?query=19929at7147	Abhydrolase domain containing 18
19943at7147	Complete	ptg000009l	1403343	1401307	-	399.2	334	https://v10-1.orthodb.org/?query=19943at7147	Serpin family
19946at7147	Complete	ptg000009l	13910457	13908280	-	791.9	470	https://v10-1.orthodb.org/?query=19946at7147	Glycoside hydrolase family 20, catalytic domain
19956at7147	Complete	ptg000002l	7779343	7776407	-	548.4	378	https://v10-1.orthodb.org/?query=19956at7147	Zinc finger, RING-type
19959at7147	Complete	ptg000003l	4552630	4549200	-	1034.3	653	https://v10-1.orthodb.org/?query=19959at7147	Zinc finger, PHD-type
20019at7147	Complete	ptg000002l	6638041	6640557	+	1255.5	665	https://v10-1.orthodb.org/?query=20019at7147	Conserved oligomeric Golgi complex, subunit 2, N-terminal
20030at7147	Complete	ptg000002l	2518694	2516208	-	880.2	449	https://v10-1.orthodb.org/?query=20030at7147	ATP synthase subunit alpha
20050at7147	Complete	ptg000002l	2830918	2828935	-	969.8	526	https://v10-1.orthodb.org/?query=20050at7147	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
20077at7147	Complete	ptg000003l	13260827	13263346	+	956.4	542	https://v10-1.orthodb.org/?query=20077at7147	Tetratricopeptide repeat
20119at7147	Complete	ptg000010l	3333303	3330305	-	724.4	480	https://v10-1.orthodb.org/?query=20119at7147	Armadillo
20145at7147	Complete	ptg000001l	11248434	11252536	+	465.1	483	https://v10-1.orthodb.org/?query=20145at7147	Uncharacterized protein, isoform B
20155at7147	Complete	ptg000002l	1442977	1441118	-	479.7	277	https://v10-1.orthodb.org/?query=20155at7147	Zinc finger C2H2 superfamily
20167at7147	Complete	ptg000010l	5856090	5859722	+	374.3	256	https://v10-1.orthodb.org/?query=20167at7147	uncharacterized protein LOC108097760
20175at7147	Complete	ptg000003l	5821804	5824435	+	966.7	608	https://v10-1.orthodb.org/?query=20175at7147	G-patch domain
20186at7147	Complete	ptg000009l	13194624	13196196	+	743.1	413	https://v10-1.orthodb.org/?query=20186at7147	Sulfatase, conserved site
20206at7147	Complete	ptg000001l	876705	874257	-	1008.7	545	https://v10-1.orthodb.org/?query=20206at7147	Major facilitator superfamily
